winner,game_result,exec_time,num_turns,p1_rem_walls,p2_rem_walls,Distance of p1 to the goal,Distance of p2 to the goal
2.0,1.0,38.09348345,44.0,8.0,0.0,8.0,0.0
1.0,-1.0,41.74928641,43.0,7.0,2.0,0.0,4.0
2.0,1.0,35.54092979,44.0,8.0,0.0,8.0,0.0
2.0,1.0,36.53496051,44.0,6.0,1.0,2.0,0.0
2.0,1.0,29.09435821,48.0,8.0,0.0,4.0,0.0
1.0,-1.0,35.04756451,47.0,8.0,0.0,0.0,2.0
2.0,1.0,47.12195683,48.0,8.0,0.0,6.0,0.0
2.0,1.0,22.73240256,56.0,4.0,0.0,10.0,0.0
2.0,1.0,40.0949831,38.0,8.0,1.0,2.0,0.0
