winner,game_result,exec_time,num_turns,p1_rem_walls,p2_rem_walls,Distance of p1 to the goal,Distance of p2 to the goal
2.0,1.0,45.49336481,34.0,8.0,3.0,4.0,0.0
2.0,1.0,41.95479655,26.0,9.0,6.0,2.0,0.0
